,filename,class,width,height,frames_per_second,num_frames,num_roles_in_video,class_selected(count>20),selected
3019,Cuba_Libre_-_Just_do_it_with_Drinkadrink_com_pour_u_nm_np1_fr_goo_0.avi,pour,320,240,30.0,100,1.0,1,True
3020,Drink_#18_-_Apple_martini_pour_u_nm_np1_fr_goo_0.avi,pour,320,240,30.0,125,3.0,1,False
3021,Drink_#18_-_Apple_martini_pour_u_nm_np1_fr_goo_1.avi,pour,320,240,30.0,103,1.0,1,True
3022,Drink_#18_-_Apple_martini_pour_u_nm_np1_fr_goo_2.avi,pour,320,240,30.0,89,2.0,1,False
3023,Flaming_B52_Shot_Drink_pour_u_nm_np1_fr_med_0.avi,pour,320,240,30.0,134,1.0,1,True
3024,Flaming_B52_Shot_Drink_pour_u_nm_np1_fr_med_1.avi,pour,320,240,30.0,427,1.0,1,True
3025,Flaming_B52_Shot_Drink_pour_u_nm_np1_fr_med_2.avi,pour,320,240,30.0,268,1.0,1,True
3026,Gaiwan_tea_ceremony_pour_u_cm_np1_fr_med_0.avi,pour,320,240,30.0,170,1.0,1,True
3027,Gaiwan_tea_ceremony_pour_u_cm_np1_fr_med_1.avi,pour,320,240,30.0,217,1.0,1,True
3028,Gaiwan_tea_ceremony_pour_u_cm_np1_fr_med_2.avi,pour,320,240,30.0,204,1.0,1,True
3029,Highball_Cocktail_Drink_Recipe_pour_u_nm_np1_fr_med_0.avi,pour,320,240,30.0,153,1.0,1,True
3030,How_To_Pour_Ice_Tea_pour_u_nm_np1_fr_med_0.avi,pour,320,240,30.0,134,1.0,1,True
3031,How_To_Pour_Ice_Tea_pour_u_nm_np1_fr_med_1.avi,pour,320,240,30.0,128,3.0,1,False
3032,How_To_Pour_Ice_Tea_pour_u_nm_np1_fr_med_2.avi,pour,320,240,30.0,100,1.0,1,True
3033,How_To_Pour_a_Franziskaner_pour_u_cm_np1_fr_med_0.avi,pour,320,240,30.0,328,1.0,1,True
3034,How_To_Pour_a_Franziskaner_pour_u_cm_np1_fr_med_1.avi,pour,320,240,30.0,155,2.0,1,False
3035,How_to_Build_a_Cocktail_pour_u_nm_np1_fr_med_0.avi,pour,320,240,30.0,149,,1,False
3036,How_to_Build_a_Cocktail_pour_u_nm_np1_fr_med_1.avi,pour,320,240,30.0,119,2.0,1,False
3037,How_to_Build_a_Cocktail_pour_u_nm_np1_fr_med_2.avi,pour,320,240,30.0,243,1.0,1,True
3038,How_to_pour_beer__eh__pour_u_nm_np1_fr_goo_0.avi,pour,320,240,30.0,1063,1.0,1,False
3039,How_to_pour_beer_pour_u_nm_np1_fr_goo_0.avi,pour,320,240,30.0,1063,1.0,1,False
3040,How_to_pour_wine_Bar_Basics_5_Bartending_tips_-_Rockstar_Bartender_pour_u_nm_np1_fr_med_0.avi,pour,424,240,30.0,375,5.0,1,False
3041,Intro_to_Bartending_-_Lesson_2-Highball_Drinks_pour_u_nm_np1_ri_med_0.avi,pour,320,240,30.0,122,2.0,1,False
3042,Intro_to_Bartending_-_Lesson_2-Highball_Drinks_pour_u_nm_np1_ri_med_1.avi,pour,320,240,30.0,87,1.0,1,True
3043,Intro_to_Bartending_-_Lesson_2-Highball_Drinks_pour_u_nm_np1_ri_med_2.avi,pour,320,240,30.0,121,1.0,1,True
3044,KOREAN_TEA_CEREMONY_-_Simple_Demo_pour_u_nm_np1_fr_med_0.avi,pour,320,240,30.0,427,,1,False
3045,KOREAN_TEA_CEREMONY_-_Simple_Demo_pour_u_nm_np1_fr_med_1.avi,pour,320,240,30.0,178,1.0,1,True
3046,KOREAN_TEA_CEREMONY_-_Simple_Demo_pour_u_nm_np1_fr_med_2.avi,pour,320,240,30.0,175,1.0,1,True
3047,Kamikaze_Martini_Coctail_pour_u_nm_np1_fr_med_0.avi,pour,320,240,30.0,171,1.0,1,True
3048,Kamikaze_Martini_Coctail_pour_u_nm_np1_fr_med_1.avi,pour,320,240,30.0,80,2.0,1,False
3049,Kamikaze_Martini_Coctail_pour_u_nm_np1_fr_med_2.avi,pour,320,240,30.0,196,2.0,1,False
3050,Katie_teaching_how_to_pour_wine_pour_u_cm_np1_fr_med_0.avi,pour,320,240,30.0,169,8.0,1,False
3051,Mixing_Popular_Rum_Drinks_-_Making_a_Flaming_Zombie_Cocktail_pour_u_nm_np1_fr_goo_0.avi,pour,424,240,30.0,114,2.0,1,False
3052,Mixing_Popular_Rum_Drinks_-_Making_a_Flaming_Zombie_Cocktail_pour_u_nm_np1_fr_goo_1.avi,pour,424,240,30.0,111,2.0,1,False
3053,Mixing_Popular_Rum_Drinks_-_Making_a_Flaming_Zombie_Cocktail_pour_u_nm_np1_fr_goo_2.avi,pour,424,240,30.0,221,4.0,1,False
3054,My_First_Hefeweizen_pour_u_nm_np1_ri_med_0.avi,pour,320,240,30.0,326,1.0,1,True
3055,My_First_Hefeweizen_pour_u_nm_np1_ri_med_1.avi,pour,320,240,30.0,142,1.0,1,True
3056,My_First_Hefeweizen_pour_u_nm_np1_ri_med_2.avi,pour,320,240,30.0,244,1.0,1,True
3057,New_Orleans__best_cocktails-_Hot_Buttered_Rum_pour_u_nm_np1_fr_med_0.avi,pour,320,240,30.0,85,1.0,1,True
3058,New_Orleans__best_cocktails-_Hot_Buttered_Rum_pour_u_nm_np1_fr_med_1.avi,pour,320,240,30.0,173,1.0,1,True
3059,New_Orleans__best_cocktails-_Hot_Buttered_Rum_pour_u_nm_np1_fr_med_2.avi,pour,320,240,30.0,133,2.0,1,False
3060,Pomegranate_Martini_Cocktail_Recipes_pour_u_cm_np1_fr_med_0.avi,pour,320,240,30.0,127,2.0,1,False
3061,Pomegranate_Martini_Cocktail_Recipes_pour_u_cm_np1_fr_med_1.avi,pour,320,240,30.0,93,2.0,1,False
3062,Pomegranate_Martini_Cocktail_Recipes_pour_u_cm_np1_fr_med_2.avi,pour,320,240,30.0,125,1.0,1,True
3063,Riedel_-_How_to_Pour_a_Glass_of_Wine_pour_u_nm_np1_fr_goo_0.avi,pour,316,240,30.0,167,1.0,1,True
3064,Robin_and_the_magical_tea_pour_pour_u_cm_np1_fr_goo_0.avi,pour,320,240,30.0,240,9.0,1,False
3065,Rum_Mixed_Drinks-_Part_4_-_How_to_Make_the_Cuba_Libre_Mixed_Drink_pour_u_nm_np1_fr_goo_0.avi,pour,320,240,30.0,80,1.0,1,True
3066,Rum_Mixed_Drinks-_Part_4_-_How_to_Make_the_Cuba_Libre_Mixed_Drink_pour_u_nm_np1_fr_goo_1.avi,pour,320,240,30.0,88,1.0,1,True
3067,Rum_Mixed_Drinks-_Part_4_-_How_to_Make_the_Cuba_Libre_Mixed_Drink_pour_u_nm_np1_fr_goo_2.avi,pour,320,240,30.0,103,1.0,1,True
3068,Spectacular_tea_pouring_pour_u_cm_np1_ri_med_0.avi,pour,180,240,30.0,72,2.0,1,False
3069,Spectacular_tea_pouring_pour_u_cm_np1_ri_med_1.avi,pour,180,240,30.0,82,2.0,1,False
3070,Spectacular_tea_pouring_pour_u_cm_np1_ri_med_2.avi,pour,180,240,30.0,82,1.0,1,True
3071,Spirit_Pouring_pour_u_nm_np1_fr_goo_0.avi,pour,320,240,30.0,152,1.0,1,True
3072,Spirit_Pouring_pour_u_nm_np1_fr_goo_1.avi,pour,320,240,30.0,80,1.0,1,True
3073,Spirit_Pouring_pour_u_nm_np1_fr_goo_2.avi,pour,320,240,30.0,80,1.0,1,True
3074,Tea_in_Wudang_pour_u_nm_np1_fr_med_0.avi,pour,320,240,30.0,145,3.0,1,False
3075,Tea_in_Wudang_pour_u_nm_np1_fr_med_1.avi,pour,320,240,30.0,180,5.0,1,False
3076,Tea_in_Wudang_pour_u_nm_np1_fr_med_2.avi,pour,320,240,30.0,104,1.0,1,True
3077,Tequila_Sunrise_pour_u_cm_np1_le_med_0.avi,pour,320,240,30.0,137,,1,False
3078,Tequila_Sunrise_pour_u_cm_np1_le_med_1.avi,pour,320,240,30.0,143,,1,False
3079,The_Pomegranate_Martini_pour_u_cm_np1_fr_med_1.avi,pour,320,240,30.0,34,1.0,1,True
3080,The_Pomegranate_Martini_pour_u_nm_np1_fr_med_0.avi,pour,320,240,30.0,113,3.0,1,False
3081,Traditional_Chinese_Tea_Ceremony_(Chinese)_pour_u_cm_np1_fr_med_0.avi,pour,320,240,30.0,211,2.0,1,False
3082,Traditional_Chinese_Tea_Ceremony_(Chinese)_pour_u_cm_np1_fr_med_1.avi,pour,320,240,30.0,191,3.0,1,False
3083,Traditional_Chinese_Tea_Ceremony_(Chinese)_pour_u_cm_np1_fr_med_2.avi,pour,320,240,30.0,80,1.0,1,True
3084,Traditional_chinese_tea_ceremony_pour_u_cm_np1_fr_goo_0.avi,pour,320,240,30.0,256,10.0,1,False
3085,Traditional_chinese_tea_ceremony_pour_u_cm_np1_fr_goo_1.avi,pour,320,240,30.0,392,1.0,1,True
3086,Traditional_chinese_tea_ceremony_pour_u_cm_np1_fr_goo_2.avi,pour,320,240,30.0,136,1.0,1,True
3087,Video_Bartending_Guide_-_Kamikaze_Shot_Recipe_-_Vodka_Shots_pour_u_nm_np1_fr_med_0.avi,pour,320,240,30.0,117,1.0,1,True
3088,Video_Bartending_Guide_-_Kamikaze_Shot_Recipe_-_Vodka_Shots_pour_u_nm_np1_fr_med_1.avi,pour,320,240,30.0,81,1.0,1,True
3089,_Art_of_the_Drink__Flaming_Zombie_pour_u_nm_np2_fr_med_0.avi,pour,320,240,30.0,79,2.0,1,False
3090,_Art_of_the_Drink__Flaming_Zombie_pour_u_nm_np2_fr_med_1.avi,pour,320,240,30.0,85,7.0,1,False
3091,crazy_german_guy_shows_how_do_they_pour_a_wheat_beer_pour_u_cm_np1_fr_goo_0.avi,pour,320,240,30.0,486,5.0,1,False
3092,crazy_german_guy_shows_how_do_they_pour_a_wheat_beer_pour_u_cm_np1_fr_goo_1.avi,pour,320,240,30.0,170,7.0,1,False
3093,crazy_german_guy_shows_how_do_they_pour_a_wheat_beer_pour_u_cm_np1_fr_goo_2.avi,pour,320,240,30.0,139,1.0,1,True
3094,prelinger_LetsPlay1949_pour_u_nm_np1_fr_goo_15.avi,pour,352,240,30.0,76,1.0,1,True
3095,100_pullups_pullup_f_nm_np1_fr_med_1.avi,pullup,320,240,30.0,82,2.0,1,False
3096,100_pullups_pullup_f_nm_np1_fr_med_2.avi,pullup,320,240,30.0,82,1.0,1,True
3097,100_pullups_pullup_u_nm_np1_fr_med_0.avi,pullup,320,240,30.0,82,3.0,1,False
3098,10_Pull_Ups_pullup_f_nm_np1_fr_goo_0.avi,pullup,320,240,30.0,71,,1,False
3099,10_Pull_Ups_pullup_f_nm_np1_fr_goo_1.avi,pullup,320,240,30.0,81,1.0,1,True
3100,10_Pull_Ups_pullup_f_nm_np1_fr_goo_2.avi,pullup,320,240,30.0,81,1.0,1,True
3101,12_Pull-ups_by_female_athlete_pullup_f_cm_np1_ba_med_0.avi,pullup,320,240,30.0,80,2.0,1,False
3102,12_Pull-ups_by_female_athlete_pullup_f_cm_np1_ba_med_1.avi,pullup,320,240,30.0,80,3.0,1,False
3103,12_Pull-ups_by_female_athlete_pullup_f_cm_np1_ba_med_2.avi,pullup,320,240,30.0,80,3.0,1,False
3104,20_Marine_Corps_Pull_Ups_-_JimmyDShea_pullup_f_cm_np1_ba_bad_3.avi,pullup,360,240,30.0,80,2.0,1,False
3105,20_Marine_Corps_Pull_Ups_-_JimmyDShea_pullup_f_cm_np1_ba_bad_4.avi,pullup,360,240,30.0,80,1.0,1,True
3106,20_Marine_Corps_Pull_Ups_-_JimmyDShea_pullup_f_cm_np1_ba_bad_5.avi,pullup,360,240,30.0,100,1.0,1,True
3107,20_Marine_Corps_Pull_Ups_-_JimmyDShea_pullup_u_cm_np1_ba_bad_0.avi,pullup,360,240,30.0,80,,1,False
3108,20_Marine_Corps_Pull_Ups_-_JimmyDShea_pullup_u_cm_np1_ba_bad_1.avi,pullup,360,240,30.0,80,4.0,1,False
3109,20_Marine_Corps_Pull_Ups_-_JimmyDShea_pullup_u_cm_np1_ba_bad_2.avi,pullup,360,240,30.0,80,4.0,1,False
3110,20_Pull_ups_at_160_15_1_2_inch_biceps_(_wide_grip_)_pullup_u_cm_np1_ba_med_0.avi,pullup,320,240,30.0,81,3.0,1,False
3111,20_Pull_ups_at_160_15_1_2_inch_biceps_(_wide_grip_)_pullup_u_cm_np1_ba_med_1.avi,pullup,320,240,30.0,81,2.0,1,False
3112,20_Pull_ups_at_160_15_1_2_inch_biceps_(_wide_grip_)_pullup_u_cm_np1_ba_med_2.avi,pullup,320,240,30.0,81,2.0,1,False
3113,20_good_form_pullups_pullup_f_nm_np1_ri_goo_0.avi,pullup,320,240,30.0,81,5.0,1,False
3114,20_good_form_pullups_pullup_f_nm_np1_ri_goo_1.avi,pullup,320,240,30.0,80,2.0,1,False
3115,20_good_form_pullups_pullup_f_nm_np1_ri_goo_2.avi,pullup,320,240,30.0,81,2.0,1,False
3116,22_Pull-ups_with_Speed_and_Perfect_Form_pullup_f_cm_np1_ba_med_0.avi,pullup,320,240,30.0,79,1.0,1,True
3117,22_Pull-ups_with_Speed_and_Perfect_Form_pullup_f_cm_np1_ba_med_1.avi,pullup,320,240,30.0,79,1.0,1,True
3118,22_Pull-ups_with_Speed_and_Perfect_Form_pullup_f_cm_np1_ba_med_2.avi,pullup,320,240,30.0,79,1.0,1,True
3119,30_(dead-hang)_pull-ups_pullup_u_cm_np1_ba_med_0.avi,pullup,320,240,30.0,82,1.0,1,True
3120,30_(dead-hang)_pull-ups_pullup_u_cm_np1_ba_med_1.avi,pullup,320,240,30.0,82,1.0,1,True
3121,30_(dead-hang)_pull-ups_pullup_u_cm_np1_ba_med_2.avi,pullup,320,240,30.0,82,1.0,1,True
3122,32_Pull-ups_at_193IBS_pullup_f_cm_np1_ba_med_0.avi,pullup,320,240,30.0,82,1.0,1,True
3123,32_Pull-ups_at_193IBS_pullup_f_cm_np1_ba_med_1.avi,pullup,320,240,30.0,82,1.0,1,True
3124,32_Pull-ups_at_193IBS_pullup_f_cm_np1_ba_med_2.avi,pullup,320,240,30.0,82,1.0,1,True
3125,35_pull_ups_pullup_f_nm_np1_fr_goo_0.avi,pullup,320,240,30.0,80,1.0,1,True
3126,35_pull_ups_pullup_f_nm_np1_fr_goo_1.avi,pullup,320,240,30.0,79,1.0,1,True
3127,35_pull_ups_pullup_f_nm_np1_fr_goo_2.avi,pullup,320,240,30.0,80,1.0,1,True
3128,46_Pull_ups_pullup_f_cm_np1_fr_bad_0.avi,pullup,320,240,30.0,81,1.0,1,True
3129,46_Pull_ups_pullup_f_cm_np1_fr_bad_1.avi,pullup,320,240,30.0,81,1.0,1,True
3130,46_Pull_ups_pullup_f_cm_np1_fr_bad_2.avi,pullup,320,240,30.0,81,1.0,1,True
3131,50_pull_ups_made_in_germany_pullup_f_nm_np1_le_med_0.avi,pullup,320,240,30.0,79,5.0,1,False
3132,50_pull_ups_made_in_germany_pullup_f_nm_np1_le_med_1.avi,pullup,320,240,30.0,79,5.0,1,False
3133,50_pull_ups_made_in_germany_pullup_f_nm_np1_le_med_2.avi,pullup,320,240,30.0,80,4.0,1,False
3134,A_HOT_Marine_Doing_Chinups_pullup_u_cm_np1_le_med_0.avi,pullup,320,240,30.0,80,34.0,1,False
3135,A_HOT_Marine_Doing_Chinups_pullup_u_cm_np1_le_med_1.avi,pullup,320,240,30.0,80,31.0,1,False
3136,A_HOT_Marine_Doing_Chinups_pullup_u_cm_np1_le_med_2.avi,pullup,320,240,30.0,80,28.0,1,False
3137,Arnold_Schwarzenegger_pull_ups_pullup_u_cm_np1_fr_bad_0.avi,pullup,320,240,30.0,80,7.0,1,False
3138,Arnold_Schwarzenegger_pull_ups_pullup_u_cm_np1_fr_bad_1.avi,pullup,320,240,30.0,80,9.0,1,False
3139,Arnold_Schwarzenegger_pull_ups_pullup_u_cm_np1_fr_bad_2.avi,pullup,320,240,30.0,80,,1,False
3140,Basic_Exercise_Plans_-_How_to_Do_a_Pull-Up_pullup_f_cm_np1_le_goo_0.avi,pullup,312,240,30.0,80,1.0,1,True
3141,Basic_Exercise_Plans_-_How_to_Do_a_Pull-Up_pullup_f_cm_np1_le_goo_1.avi,pullup,312,240,30.0,79,1.0,1,True
3142,Eight_wide_grip_pull-ups_pullup_u_cm_np1_ba_med_0.avi,pullup,292,240,30.0,88,1.0,1,True
3143,Eight_wide_grip_pull-ups_pullup_u_cm_np1_ba_med_1.avi,pullup,292,240,30.0,88,1.0,1,True
3144,Eight_wide_grip_pull-ups_pullup_u_cm_np1_ba_med_2.avi,pullup,292,240,30.0,88,1.0,1,True
3145,FREESTYLIN_ON_THE_PULL-BAR_pullup_u_cm_np1_fr_med_0.avi,pullup,320,240,30.0,80,33.0,1,False
3146,FREESTYLIN_ON_THE_PULL-BAR_pullup_u_cm_np1_fr_med_1.avi,pullup,320,240,30.0,79,30.0,1,False
3147,FREESTYLIN_ON_THE_PULL-BAR_pullup_u_cm_np1_le_med_2.avi,pullup,320,240,30.0,80,25.0,1,False
3148,Girl_does_12_pull-ups_pullup_u_cm_np1_ba_med_0.avi,pullup,292,240,30.0,84,1.0,1,True
3149,Girl_does_12_pull-ups_pullup_u_cm_np1_ba_med_1.avi,pullup,292,240,30.0,84,1.0,1,True
3150,Girl_does_12_pull-ups_pullup_u_cm_np1_ba_med_2.avi,pullup,292,240,30.0,84,1.0,1,True
3151,How_to_do_pull-ups_Chin_ups_pullup_u_cm_np1_fr_bad_0.avi,pullup,320,240,30.0,82,7.0,1,False
3152,How_to_do_pull-ups_Chin_ups_pullup_u_cm_np1_fr_bad_1.avi,pullup,320,240,30.0,82,,1,False
3153,How_to_do_pull-ups_Chin_ups_pullup_u_cm_np1_fr_bad_2.avi,pullup,320,240,30.0,82,,1,False
3154,Konstantinovs_55_pullups_pullup_u_cm_np1_ri_med_0.avi,pullup,320,240,30.0,80,13.0,1,False
3155,Konstantinovs_55_pullups_pullup_u_cm_np1_ri_med_1.avi,pullup,320,240,30.0,79,12.0,1,False
3156,Konstantinovs_55_pullups_pullup_u_cm_np1_ri_med_2.avi,pullup,320,240,30.0,80,11.0,1,False
3157,Metaphysics_Pull_up_specialist_pullup_u_cm_np1_ba_med_0.avi,pullup,320,240,30.0,82,1.0,1,True
3158,Metaphysics_Pull_up_specialist_pullup_u_cm_np1_ba_med_1.avi,pullup,320,240,30.0,82,1.0,1,True
3159,Metaphysics_Pull_up_specialist_pullup_u_cm_np1_ba_med_2.avi,pullup,320,240,30.0,56,,1,False
3160,Metaphysics_Pull_up_specialist_pullup_u_cm_np1_fr_med_3.avi,pullup,320,240,30.0,82,21.0,1,False
3161,Metaphysics_Pull_up_specialist_pullup_u_cm_np1_fr_med_4.avi,pullup,320,240,30.0,82,18.0,1,False
3162,Metaphysics_Pull_up_specialist_pullup_u_cm_np1_fr_med_5.avi,pullup,320,240,30.0,68,14.0,1,False
3163,Perfect_Pull_Up_-_How_To_Do_Pull_Ups_pullup_u_cm_np1_fr_goo_0.avi,pullup,320,240,30.0,114,1.0,1,True
3164,Perfect_Pull_Up_-_How_To_Do_Pull_Ups_pullup_u_cm_np1_fr_goo_1.avi,pullup,320,240,30.0,84,1.0,1,True
3165,Perfect_Pull_Up_-_How_To_Do_Pull_Ups_pullup_u_cm_np1_fr_goo_2.avi,pullup,320,240,30.0,82,1.0,1,True
3166,Proper_Way_to_Do_Pull_Ups_pullup_f_nm_np1_ri_goo_0.avi,pullup,320,240,30.0,80,1.0,1,True
3167,Proper_Way_to_Do_Pull_Ups_pullup_f_nm_np1_ri_goo_1.avi,pullup,320,240,30.0,43,1.0,1,True
3168,Proper_Way_to_Do_Pull_Ups_pullup_f_nm_np1_ri_goo_2.avi,pullup,320,240,30.0,80,1.0,1,True
3169,Proper_Way_to_Do_Pull_Ups_pullup_u_nm_np1_ri_goo_3.avi,pullup,320,240,30.0,84,,1,False
3170,Proper_Way_to_Do_Pull_Ups_pullup_u_nm_np1_ri_goo_4.avi,pullup,320,240,30.0,106,,1,False
3171,Pull-ups-_Nicole_Weeks_pullup_u_cm_np1_le_goo_0.avi,pullup,320,240,30.0,80,9.0,1,False
3172,Pull-ups-_Nicole_Weeks_pullup_u_cm_np1_le_goo_1.avi,pullup,320,240,30.0,79,7.0,1,False
3173,Pull-ups-_Nicole_Weeks_pullup_u_cm_np1_le_goo_2.avi,pullup,320,240,30.0,80,15.0,1,False
3174,Pull-ups_+_Push_ups-_a_time-saving_workout_pullup_u_cm_np1_ri_med_0.avi,pullup,320,240,30.0,80,,1,False
3175,Pull-ups_+_Push_ups-_a_time-saving_workout_pullup_u_cm_np1_ri_med_1.avi,pullup,320,240,30.0,80,1.0,1,True
3176,Pull-ups_+_Push_ups-_a_time-saving_workout_pullup_u_cm_np1_ri_med_2.avi,pullup,320,240,30.0,80,1.0,1,True
3177,Pull_ups-_77_for_8_minutes_without_rest_pullup_u_cm_np1_fr_bad_0.avi,pullup,320,240,30.0,80,3.0,1,False
3178,Pull_ups-_77_for_8_minutes_without_rest_pullup_u_cm_np1_fr_bad_1.avi,pullup,320,240,30.0,80,1.0,1,True
3179,Pull_ups-_77_for_8_minutes_without_rest_pullup_u_cm_np1_fr_bad_2.avi,pullup,320,240,30.0,80,1.0,1,True
3180,Random_Pull_Up_Exercises_pullup_f_nm_np1_ba_med_0.avi,pullup,320,240,30.0,80,1.0,1,True
3181,Random_Pull_Up_Exercises_pullup_f_nm_np1_ba_med_1.avi,pullup,320,240,30.0,80,1.0,1,True
3182,Random_Pull_Up_Exercises_pullup_f_nm_np1_fr_med_2.avi,pullup,320,240,30.0,80,2.0,1,False
3183,Random_Pull_Up_Exercises_pullup_f_nm_np1_fr_med_3.avi,pullup,320,240,30.0,80,1.0,1,True
3184,Strong_Girl_Gymnast_Does_20+_Pull_Ups_Chin_Up_marcusbondi_pullup_f_cm_np1_fr_med_0.avi,pullup,320,240,30.0,79,29.0,1,False
3185,Strong_Girl_Gymnast_Does_20+_Pull_Ups_Chin_Up_marcusbondi_pullup_f_cm_np1_fr_med_1.avi,pullup,320,240,30.0,79,32.0,1,False
3186,Strong_Girl_Gymnast_Does_20+_Pull_Ups_Chin_Up_marcusbondi_pullup_f_cm_np1_fr_med_2.avi,pullup,320,240,30.0,79,26.0,1,False
3187,Super_Training_Pull_Ups_pullup_f_cm_np1_ba_med_0.avi,pullup,320,240,30.0,79,1.0,1,True
3188,Super_Training_Pull_Ups_pullup_f_cm_np1_ba_med_1.avi,pullup,320,240,30.0,79,1.0,1,True
3189,Super_Training_Pull_Ups_pullup_f_cm_np1_ba_med_2.avi,pullup,320,240,30.0,79,1.0,1,True
3190,girl_pull_ups_fitness_exercise_pullups_pullup_f_cm_np1_fr_med_0.avi,pullup,292,240,30.0,80,1.0,1,True
3191,girl_pull_ups_fitness_exercise_pullups_pullup_f_cm_np1_fr_med_1.avi,pullup,292,240,30.0,80,1.0,1,True
3192,girl_pull_ups_fitness_exercise_pullups_pullup_f_cm_np1_fr_med_2.avi,pullup,292,240,30.0,88,1.0,1,True
3193,pull_ups_pullup_u_nm_np1_ba_med_0.avi,pullup,320,240,30.0,80,4.0,1,False
3194,pull_ups_pullup_u_nm_np1_ba_med_1.avi,pullup,320,240,30.0,80,5.0,1,False
3195,pull_ups_pullup_u_nm_np1_ba_med_2.avi,pullup,320,240,30.0,80,6.0,1,False
3196,pull_ups_pullup_u_nm_np1_fr_med_3.avi,pullup,320,240,30.0,80,3.0,1,False
3197,pull_ups_pullup_u_nm_np1_fr_med_4.avi,pullup,320,240,30.0,80,1.0,1,True
3198,pull_ups_pullup_u_nm_np1_fr_med_5.avi,pullup,320,240,30.0,80,1.0,1,True
3199,50_FIRST_DATES_punch_f_nm_np1_ri_med_15.avi,punch,320,240,30.0,47,13.0,0,False
3200,50_FIRST_DATES_punch_f_nm_np1_ri_med_16.avi,punch,320,240,30.0,47,6.0,0,False
3201,A_Beautiful_Mind_4_punch_h_nm_np1_ba_med_11.avi,punch,352,240,30.0,39,6.0,0,False
3202,AdvancedBoxingTechniquesandExercises_punch_u_nm_np1_ba_med_14.avi,punch,320,240,30.0,80,,0,False
3203,AdvancedBoxingTechniquesandExercises_punch_u_nm_np1_ba_med_23.avi,punch,320,240,30.0,173,5.0,0,False
3204,AdvancedBoxingTechniquesandExercises_punch_u_nm_np1_ba_med_5.avi,punch,320,240,30.0,80,3.0,0,False
3205,AdvancedBoxingTechniquesandExercises_punch_u_nm_np1_ba_med_7.avi,punch,320,240,30.0,60,,0,False
3206,AdvancedBoxingTechniquesandExercises_punch_u_nm_np1_fr_med_0.avi,punch,320,240,30.0,58,1.0,0,False
3207,AdvancedBoxingTechniquesandExercises_punch_u_nm_np1_fr_med_12.avi,punch,320,240,30.0,73,1.0,0,False
3208,AdvancedBoxingTechniquesandExercises_punch_u_nm_np1_fr_med_16.avi,punch,320,240,30.0,78,2.0,0,False
3209,AdvancedBoxingTechniquesandExercises_punch_u_nm_np1_fr_med_19.avi,punch,320,240,30.0,65,1.0,0,False
3210,AdvancedBoxingTechniquesandExercises_punch_u_nm_np1_fr_med_2.avi,punch,320,240,30.0,86,,0,False
3211,AdvancedBoxingTechniquesandExercises_punch_u_nm_np1_le_med_3.avi,punch,320,240,30.0,110,,0,False
3212,AdvancedBoxingTechniquesandExercises_punch_u_nm_np1_le_med_4.avi,punch,320,240,30.0,83,5.0,0,False
3213,AdvancedBoxingTechniquesandExercises_punch_u_nm_np1_ri_med_1.avi,punch,320,240,30.0,90,3.0,0,False
3214,AdvancedBoxingTechniquesandExercises_punch_u_nm_np1_ri_med_10.avi,punch,320,240,30.0,112,6.0,0,False
3215,AdvancedBoxingTechniquesandExercises_punch_u_nm_np1_ri_med_11.avi,punch,320,240,30.0,65,2.0,0,False
3216,AdvancedBoxingTechniquesandExercises_punch_u_nm_np1_ri_med_13.avi,punch,320,240,30.0,101,2.0,0,False
3217,AdvancedBoxingTechniquesandExercises_punch_u_nm_np1_ri_med_15.avi,punch,320,240,30.0,139,,0,False
3218,AdvancedBoxingTechniquesandExercises_punch_u_nm_np1_ri_med_17.avi,punch,320,240,30.0,97,5.0,0,False
3219,AdvancedBoxingTechniquesandExercises_punch_u_nm_np1_ri_med_18.avi,punch,320,240,30.0,52,,0,False
3220,AdvancedBoxingTechniquesandExercises_punch_u_nm_np1_ri_med_20.avi,punch,320,240,30.0,62,,0,False
3221,AdvancedBoxingTechniquesandExercises_punch_u_nm_np1_ri_med_21.avi,punch,320,240,30.0,91,3.0,0,False
3222,AdvancedBoxingTechniquesandExercises_punch_u_nm_np1_ri_med_22.avi,punch,320,240,30.0,62,1.0,0,False
3223,AdvancedBoxingTechniquesandExercises_punch_u_nm_np1_ri_med_24.avi,punch,320,240,30.0,106,,0,False
3224,AdvancedBoxingTechniquesandExercises_punch_u_nm_np1_ri_med_6.avi,punch,320,240,30.0,54,4.0,0,False
3225,AdvancedBoxingTechniquesandExercises_punch_u_nm_np1_ri_med_8.avi,punch,320,240,30.0,70,,0,False
3226,AdvancedBoxingTechniquesandExercises_punch_u_nm_np1_ri_med_9.avi,punch,320,240,30.0,48,,0,False
3227,BATMAN_BEGINS_punch_h_nm_np1_ba_bad_7.avi,punch,560,240,30.0,48,,0,False
3228,BeginnerKyokushinKarateTechniques_punch_f_nm_np2_fr_med_0.avi,punch,320,240,30.0,501,4.0,0,False
3229,BeginnerKyokushinKarateTechniques_punch_f_nm_np2_fr_med_1.avi,punch,320,240,30.0,357,3.0,0,False
3230,BeginnerKyokushinKarateTechniques_punch_f_nm_np2_fr_med_2.avi,punch,320,240,30.0,274,2.0,0,False
3231,BoxingTipsHowtoBuildPunchingPower_punch_u_cm_np1_fr_goo_0.avi,punch,424,240,30.0,81,1.0,0,False
