,filename,class,width,height,frames_per_second,num_frames
3169,Proper_Way_to_Do_Pull_Ups_pullup_u_nm_np1_ri_goo_3.avi,pullup,320,240,30.0,84
3170,Proper_Way_to_Do_Pull_Ups_pullup_u_nm_np1_ri_goo_4.avi,pullup,320,240,30.0,106
3171,Pull-ups-_Nicole_Weeks_pullup_u_cm_np1_le_goo_0.avi,pullup,320,240,30.0,80
3172,Pull-ups-_Nicole_Weeks_pullup_u_cm_np1_le_goo_1.avi,pullup,320,240,30.0,79
3173,Pull-ups-_Nicole_Weeks_pullup_u_cm_np1_le_goo_2.avi,pullup,320,240,30.0,80
3174,Pull-ups_+_Push_ups-_a_time-saving_workout_pullup_u_cm_np1_ri_med_0.avi,pullup,320,240,30.0,80
3175,Pull-ups_+_Push_ups-_a_time-saving_workout_pullup_u_cm_np1_ri_med_1.avi,pullup,320,240,30.0,80
3176,Pull-ups_+_Push_ups-_a_time-saving_workout_pullup_u_cm_np1_ri_med_2.avi,pullup,320,240,30.0,80
3177,Pull_ups-_77_for_8_minutes_without_rest_pullup_u_cm_np1_fr_bad_0.avi,pullup,320,240,30.0,80
3178,Pull_ups-_77_for_8_minutes_without_rest_pullup_u_cm_np1_fr_bad_1.avi,pullup,320,240,30.0,80
3179,Pull_ups-_77_for_8_minutes_without_rest_pullup_u_cm_np1_fr_bad_2.avi,pullup,320,240,30.0,80
3180,Random_Pull_Up_Exercises_pullup_f_nm_np1_ba_med_0.avi,pullup,320,240,30.0,80
3181,Random_Pull_Up_Exercises_pullup_f_nm_np1_ba_med_1.avi,pullup,320,240,30.0,80
3182,Random_Pull_Up_Exercises_pullup_f_nm_np1_fr_med_2.avi,pullup,320,240,30.0,80
3183,Random_Pull_Up_Exercises_pullup_f_nm_np1_fr_med_3.avi,pullup,320,240,30.0,80
3184,Strong_Girl_Gymnast_Does_20+_Pull_Ups_Chin_Up_marcusbondi_pullup_f_cm_np1_fr_med_0.avi,pullup,320,240,30.0,79
3185,Strong_Girl_Gymnast_Does_20+_Pull_Ups_Chin_Up_marcusbondi_pullup_f_cm_np1_fr_med_1.avi,pullup,320,240,30.0,79
3186,Strong_Girl_Gymnast_Does_20+_Pull_Ups_Chin_Up_marcusbondi_pullup_f_cm_np1_fr_med_2.avi,pullup,320,240,30.0,79
3187,Super_Training_Pull_Ups_pullup_f_cm_np1_ba_med_0.avi,pullup,320,240,30.0,79
3188,Super_Training_Pull_Ups_pullup_f_cm_np1_ba_med_1.avi,pullup,320,240,30.0,79
3189,Super_Training_Pull_Ups_pullup_f_cm_np1_ba_med_2.avi,pullup,320,240,30.0,79
3190,girl_pull_ups_fitness_exercise_pullups_pullup_f_cm_np1_fr_med_0.avi,pullup,292,240,30.0,80
3191,girl_pull_ups_fitness_exercise_pullups_pullup_f_cm_np1_fr_med_1.avi,pullup,292,240,30.0,80
3192,girl_pull_ups_fitness_exercise_pullups_pullup_f_cm_np1_fr_med_2.avi,pullup,292,240,30.0,88
3193,pull_ups_pullup_u_nm_np1_ba_med_0.avi,pullup,320,240,30.0,80
3194,pull_ups_pullup_u_nm_np1_ba_med_1.avi,pullup,320,240,30.0,80
3195,pull_ups_pullup_u_nm_np1_ba_med_2.avi,pullup,320,240,30.0,80
3196,pull_ups_pullup_u_nm_np1_fr_med_3.avi,pullup,320,240,30.0,80
3197,pull_ups_pullup_u_nm_np1_fr_med_4.avi,pullup,320,240,30.0,80
3198,pull_ups_pullup_u_nm_np1_fr_med_5.avi,pullup,320,240,30.0,80
3199,50_FIRST_DATES_punch_f_nm_np1_ri_med_15.avi,punch,320,240,30.0,47
3200,50_FIRST_DATES_punch_f_nm_np1_ri_med_16.avi,punch,320,240,30.0,47
3201,A_Beautiful_Mind_4_punch_h_nm_np1_ba_med_11.avi,punch,352,240,30.0,39
3202,AdvancedBoxingTechniquesandExercises_punch_u_nm_np1_ba_med_14.avi,punch,320,240,30.0,80
3203,AdvancedBoxingTechniquesandExercises_punch_u_nm_np1_ba_med_23.avi,punch,320,240,30.0,173
3204,AdvancedBoxingTechniquesandExercises_punch_u_nm_np1_ba_med_5.avi,punch,320,240,30.0,80
3205,AdvancedBoxingTechniquesandExercises_punch_u_nm_np1_ba_med_7.avi,punch,320,240,30.0,60
3206,AdvancedBoxingTechniquesandExercises_punch_u_nm_np1_fr_med_0.avi,punch,320,240,30.0,58
3207,AdvancedBoxingTechniquesandExercises_punch_u_nm_np1_fr_med_12.avi,punch,320,240,30.0,73
3208,AdvancedBoxingTechniquesandExercises_punch_u_nm_np1_fr_med_16.avi,punch,320,240,30.0,78
3209,AdvancedBoxingTechniquesandExercises_punch_u_nm_np1_fr_med_19.avi,punch,320,240,30.0,65
3210,AdvancedBoxingTechniquesandExercises_punch_u_nm_np1_fr_med_2.avi,punch,320,240,30.0,86
3211,AdvancedBoxingTechniquesandExercises_punch_u_nm_np1_le_med_3.avi,punch,320,240,30.0,110
3212,AdvancedBoxingTechniquesandExercises_punch_u_nm_np1_le_med_4.avi,punch,320,240,30.0,83
3213,AdvancedBoxingTechniquesandExercises_punch_u_nm_np1_ri_med_1.avi,punch,320,240,30.0,90
3214,AdvancedBoxingTechniquesandExercises_punch_u_nm_np1_ri_med_10.avi,punch,320,240,30.0,112
3215,AdvancedBoxingTechniquesandExercises_punch_u_nm_np1_ri_med_11.avi,punch,320,240,30.0,65
3216,AdvancedBoxingTechniquesandExercises_punch_u_nm_np1_ri_med_13.avi,punch,320,240,30.0,101
3217,AdvancedBoxingTechniquesandExercises_punch_u_nm_np1_ri_med_15.avi,punch,320,240,30.0,139
3218,AdvancedBoxingTechniquesandExercises_punch_u_nm_np1_ri_med_17.avi,punch,320,240,30.0,97
3219,AdvancedBoxingTechniquesandExercises_punch_u_nm_np1_ri_med_18.avi,punch,320,240,30.0,52
3220,AdvancedBoxingTechniquesandExercises_punch_u_nm_np1_ri_med_20.avi,punch,320,240,30.0,62
3221,AdvancedBoxingTechniquesandExercises_punch_u_nm_np1_ri_med_21.avi,punch,320,240,30.0,91
3222,AdvancedBoxingTechniquesandExercises_punch_u_nm_np1_ri_med_22.avi,punch,320,240,30.0,62
3223,AdvancedBoxingTechniquesandExercises_punch_u_nm_np1_ri_med_24.avi,punch,320,240,30.0,106
3224,AdvancedBoxingTechniquesandExercises_punch_u_nm_np1_ri_med_6.avi,punch,320,240,30.0,54
3225,AdvancedBoxingTechniquesandExercises_punch_u_nm_np1_ri_med_8.avi,punch,320,240,30.0,70
3226,AdvancedBoxingTechniquesandExercises_punch_u_nm_np1_ri_med_9.avi,punch,320,240,30.0,48
3227,BATMAN_BEGINS_punch_h_nm_np1_ba_bad_7.avi,punch,560,240,30.0,48
3228,BeginnerKyokushinKarateTechniques_punch_f_nm_np2_fr_med_0.avi,punch,320,240,30.0,501
3229,BeginnerKyokushinKarateTechniques_punch_f_nm_np2_fr_med_1.avi,punch,320,240,30.0,357
3230,BeginnerKyokushinKarateTechniques_punch_f_nm_np2_fr_med_2.avi,punch,320,240,30.0,274
3231,BoxingTipsHowtoBuildPunchingPower_punch_u_cm_np1_fr_goo_0.avi,punch,424,240,30.0,81
3232,BoxingTipsHowtoBuildPunchingPower_punch_u_cm_np1_fr_goo_1.avi,punch,424,240,30.0,80
3233,BoxingTipsHowtoBuildPunchingPower_punch_u_cm_np1_fr_goo_2.avi,punch,424,240,30.0,80
3234,BoxingTipsHowtoBuildPunchingPower_punch_u_cm_np1_fr_med_3.avi,punch,424,240,30.0,80
3235,BoxingTipsHowtoBuildPunchingPower_punch_u_cm_np1_fr_med_4.avi,punch,424,240,30.0,96
3236,BoxingTipsHowtoMakeKnucklesStronger_punch_u_cm_np1_ri_goo_1.avi,punch,424,240,30.0,96
3237,BoxingTipsHowtoMakeKnucklesStronger_punch_u_cm_np1_ri_goo_2.avi,punch,424,240,30.0,85
3238,BoxingTipsHowtoMakeKnucklesStronger_punch_u_cm_np1_ri_goo_3.avi,punch,424,240,30.0,96
3239,BoxingTipsHowtoMakeKnucklesStronger_punch_u_cm_np1_ri_goo_4.avi,punch,424,240,30.0,80
3240,BoxingTipsHowtoMakeKnucklesStronger_punch_u_cm_np1_ri_goo_5.avi,punch,424,240,30.0,227
3241,BoxingTipsHowtoMakeKnucklesStronger_punch_u_nm_np1_ri_goo_0.avi,punch,424,240,30.0,62
3242,CharlieAndTheChocolateFactory_punch_u_cm_np1_ri_med_11.avi,punch,432,240,30.0,23
3243,CharlieAndTheChocolateFactory_punch_u_nm_np1_le_med_12.avi,punch,432,240,30.0,46
3244,Crash_punch_h_cm_np1_ri_med_18.avi,punch,560,240,30.0,36
3245,Eurotrip_punch_u_cm_np1_ri_goo_1.avi,punch,432,240,30.0,51
3246,Fellowship_7_punch_u_cm_np1_ba_med_13.avi,punch,352,240,30.0,31
3247,Glory_punch_f_nm_np1_fr_med_36.avi,punch,432,240,30.0,63
3248,Glory_punch_u_cm_np1_ba_med_50.avi,punch,432,240,30.0,63
3249,Glory_punch_u_cm_np1_fr_bad_37.avi,punch,432,240,30.0,33
3250,Glory_punch_u_cm_np1_fr_bad_43.avi,punch,432,240,30.0,60
3251,HARD_FACE_SLAP_COMPILATION_-_THE_FUNNIEST_FACE_SLAPS_EVER!!_-_Old_school_Vids_punch_f_cm_np1_fr_bad_0.avi,punch,320,240,30.0,31
3252,HARD_FACE_SLAP_COMPILATION_punch_u_cm_np1_ri_bad_2.avi,punch,320,240,30.0,58
3253,HP_PRISONER_OF_AZKABAN_punch_u_cm_np1_ba_med_24.avi,punch,560,240,30.0,51
3254,Italian_Job_4_punch_u_cm_np1_fr_med_1.avi,punch,352,240,30.0,57
3255,KUNG_FU_HUSTLE_punch_u_cm_np1_fr_med_14.avi,punch,560,240,30.0,49
3256,KUNG_FU_HUSTLE_punch_u_cm_np1_fr_med_30.avi,punch,560,240,30.0,47
3257,KUNG_FU_HUSTLE_punch_u_cm_np2_ri_med_31.avi,punch,560,240,30.0,45
3258,KUNG_FU_HUSTLE_punch_u_nm_np1_fr_med_53.avi,punch,560,240,30.0,53
3259,KUNG_FU_HUSTLE_punch_u_nm_np1_ri_med_32.avi,punch,560,240,30.0,45
3260,KUNG_FU_HUSTLE_punch_u_nm_np1_ri_med_51.avi,punch,560,240,30.0,49
3261,LivefreeorDieHard_punch_u_cm_np1_fr_med_1.avi,punch,560,240,30.0,44
3262,LivefreeorDieHard_punch_u_cm_np1_fr_med_4.avi,punch,560,240,30.0,44
3263,Man_Who_Cheated_Himself_512kb_punch_u_cm_np1_ba_med_12.avi,punch,320,240,30.0,54
3264,Oceans11_punch_u_nm_np1_fr_med_9.avi,punch,576,240,30.0,46
3265,OldSchool_punch_u_cm_np1_ba_bad_27.avi,punch,320,240,30.0,45
3266,OldSchool_punch_u_nm_np1_le_med_23.avi,punch,320,240,30.0,47
3267,PracticingBoxingonaDoubleEndBag-LeadRightwithaHook_punch_u_nm_np1_fr_med_0.avi,punch,360,240,30.0,104
3268,PracticingBoxingonaDoubleEndBag-LeadRightwithaHook_punch_u_nm_np1_fr_med_1.avi,punch,360,240,30.0,104
3269,PracticingBoxingonaDoubleEndBag-LeadRightwithaHook_punch_u_nm_np1_fr_med_10.avi,punch,360,240,30.0,82
3270,PracticingBoxingonaDoubleEndBag-LeadRightwithaHook_punch_u_nm_np1_fr_med_11.avi,punch,360,240,30.0,83
3271,PracticingBoxingonaDoubleEndBag-LeadRightwithaHook_punch_u_nm_np1_fr_med_12.avi,punch,360,240,30.0,91
3272,PracticingBoxingonaDoubleEndBag-LeadRightwithaHook_punch_u_nm_np1_fr_med_13.avi,punch,360,240,30.0,100
3273,PracticingBoxingonaDoubleEndBag-LeadRightwithaHook_punch_u_nm_np1_fr_med_14.avi,punch,360,240,30.0,99
3274,PracticingBoxingonaDoubleEndBag-LeadRightwithaHook_punch_u_nm_np1_fr_med_2.avi,punch,360,240,30.0,86
3275,PracticingBoxingonaDoubleEndBag-LeadRightwithaHook_punch_u_nm_np1_fr_med_3.avi,punch,360,240,30.0,91
3276,PracticingBoxingonaDoubleEndBag-LeadRightwithaHook_punch_u_nm_np1_fr_med_4.avi,punch,360,240,30.0,100
3277,PracticingBoxingonaDoubleEndBag-LeadRightwithaHook_punch_u_nm_np1_fr_med_5.avi,punch,360,240,30.0,92
3278,PracticingBoxingonaDoubleEndBag-LeadRightwithaHook_punch_u_nm_np1_fr_med_6.avi,punch,360,240,30.0,86
3279,PracticingBoxingonaDoubleEndBag-LeadRightwithaHook_punch_u_nm_np1_fr_med_7.avi,punch,360,240,30.0,103
3280,PracticingBoxingonaDoubleEndBag-LeadRightwithaHook_punch_u_nm_np1_fr_med_8.avi,punch,360,240,30.0,82
3281,PracticingBoxingonaDoubleEndBag-LeadRightwithaHook_punch_u_nm_np1_fr_med_9.avi,punch,360,240,30.0,90
3282,RETURN_OF_THE_KING_punch_f_cm_np1_ba_bad_27.avi,punch,560,240,30.0,45
3283,RETURN_OF_THE_KING_punch_u_cm_np1_ri_med_34.avi,punch,560,240,30.0,45
3284,Return_of_the_King_10_punch_u_cm_np1_ba_med_0.avi,punch,352,240,30.0,45
3285,Return_of_the_King_10_punch_u_cm_np1_ri_med_1.avi,punch,352,240,30.0,38
3286,Return_of_the_King_4_punch_u_cm_np1_le_bad_0.avi,punch,352,240,30.0,46
3287,Return_of_the_King_5_punch_u_nm_np1_fr_bad_2.avi,punch,352,240,30.0,32
3288,THE_PROTECTOR_punch_f_cm_np1_ba_med_26.avi,punch,416,240,30.0,49
3289,THE_PROTECTOR_punch_f_cm_np1_ba_med_49.avi,punch,416,240,30.0,49
3290,THE_PROTECTOR_punch_f_cm_np1_le_bad_32.avi,punch,416,240,30.0,45
3291,THE_PROTECTOR_punch_u_cm_np1_ba_med_82.avi,punch,416,240,30.0,45
3292,THE_PROTECTOR_punch_u_cm_np1_fr_med_7.avi,punch,416,240,30.0,43
3293,THE_PROTECTOR_punch_u_cm_np1_ri_med_76.avi,punch,416,240,30.0,45
3294,TheBoondockSaints_punch_f_cm_np1_ri_bad_36.avi,punch,480,240,30.0,49
3295,TheBoondockSaints_punch_h_nm_np1_fr_bad_105.avi,punch,480,240,30.0,49
3296,TheBoondockSaints_punch_u_cm_np1_ri_bad_68.avi,punch,480,240,30.0,45
3297,TheBoondockSaints_punch_u_nm_np1_le_bad_37.avi,punch,480,240,30.0,24
3298,The_Departed_-_Part_1_punch_h_cm_np1_fr_bad_3.avi,punch,560,240,30.0,49
3299,The_Fugitive_6_punch_u_cm_np1_ba_med_12.avi,punch,352,240,30.0,43
3300,The_Fugitive_6_punch_u_cm_np1_fr_med_11.avi,punch,352,240,30.0,45
3301,The_Matrix_2_punch_u_cm_np2_ri_med_4.avi,punch,352,240,30.0,124
3302,The_Matrix_3_punch_u_cm_np1_le_goo_3.avi,punch,352,240,30.0,45
3303,The_Matrix_3_punch_u_cm_np2_le_med_6.avi,punch,352,240,30.0,91
3304,The_Matrix_4_punch_u_cm_np1_fr_med_4.avi,punch,352,240,30.0,32
3305,The_Matrix_4_punch_u_nm_np1_fr_bad_3.avi,punch,352,240,30.0,41
3306,The_Matrix_5_punch_u_cm_np1_fr_med_18.avi,punch,352,240,30.0,37
3307,The_Matrix_5_punch_u_cm_np1_le_med_15.avi,punch,352,240,30.0,71
3308,The_Matrix_5_punch_u_cm_np1_le_med_17.avi,punch,352,240,30.0,46
3309,The_Matrix_5_punch_u_nm_np1_ba_med_20.avi,punch,352,240,30.0,56
3310,The_Matrix_Revolutions_6_punch_u_nm_np1_fr_med_9.avi,punch,352,240,30.0,35
3311,The_Matrix_Revolutions_6_punch_u_nm_np1_le_med_5.avi,punch,352,240,30.0,83
3312,The_Matrix_Revolutions_6_punch_u_nm_np2_ri_med_1.avi,punch,352,240,30.0,43
3313,TrumanShow_punch_u_cm_np1_ba_bad_30.avi,punch,432,240,30.0,47
3314,Two_Towers_3_punch_u_cm_np1_fr_bad_3.avi,punch,352,240,30.0,34
3315,Two_Towers_3_punch_u_nm_np1_fr_bad_4.avi,punch,352,240,30.0,39
3316,Two_Towers_6_punch_h_nm_np1_fr_med_10.avi,punch,352,240,30.0,34
3317,Two_Towers_6_punch_u_cm_np1_fr_bad_5.avi,punch,352,240,30.0,32
3318,Two_Towers_6_punch_u_cm_np1_ri_med_6.avi,punch,352,240,30.0,42
3319,Veoh_Alpha_Dog_1_punch_f_nm_np1_ri_med_47.avi,punch,592,240,30.0,48
3320,Veoh_Alpha_Dog_1_punch_h_cm_np1_ba_med_51.avi,punch,592,240,30.0,60
3321,Veoh_Alpha_Dog_1_punch_u_cm_np1_ba_med_52.avi,punch,592,240,30.0,49
3322,kick__bruce_lee_v_s_japanese_punch_u_cm_np1_ri_bad_2.avi,punch,320,240,30.0,33
3323,kick__bruce_lee_v_s_japanese_punch_u_cm_np1_ri_bad_3.avi,punch,320,240,30.0,30
3324,kick__bruce_lee_v_s_japanese_punch_u_cm_np1_ri_bad_4.avi,punch,320,240,30.0,28
3325,Alexander_pushing_the_table_push_f_cm_np1_ba_bad_1.avi,push,320,240,30.0,79
3326,Alexander_pushing_the_table_push_f_cm_np1_le_bad_0.avi,push,320,240,30.0,79
3327,Alexander_pushing_the_table_push_f_cm_np1_ri_bad_3.avi,push,320,240,30.0,79
3328,Alexander_pushing_the_table_push_u_cm_np1_fr_med_2.avi,push,320,240,30.0,79
3329,American_History_X_push_u_nm_np1_ba_med_22.avi,push,320,240,30.0,53
3330,Ashleigh_Staley_Truck_Push_push_f_cm_np1_ba_med_2.avi,push,320,240,30.0,86
3331,Ashleigh_Staley_Truck_Push_push_f_cm_np1_ba_med_3.avi,push,320,240,30.0,85
3332,Ashleigh_Staley_Truck_Push_push_f_cm_np1_ba_med_4.avi,push,320,240,30.0,80
3333,Ashleigh_Staley_Truck_Push_push_f_cm_np1_ri_med_0.avi,push,320,240,30.0,110
3334,Ashleigh_Staley_Truck_Push_push_f_cm_np1_ri_med_1.avi,push,320,240,30.0,102
3335,Baby_Push_Cart_push_f_cm_np1_ri_bad_0.avi,push,320,240,30.0,80
3336,Baby_Push_Cart_push_f_cm_np1_ri_bad_1.avi,push,320,240,30.0,80
3337,Baby_Push_Cart_push_f_cm_np1_ri_bad_2.avi,push,320,240,30.0,80
3338,Big_Bebe_walking_and_pushing_her_lion_in_a_box!_push_f_cm_np1_ba_bad_1.avi,push,320,240,30.0,80
3339,Big_Bebe_walking_and_pushing_her_lion_in_a_box!_push_f_cm_np1_ba_bad_4.avi,push,320,240,30.0,80
3340,Big_Bebe_walking_and_pushing_her_lion_in_a_box!_push_f_cm_np1_ba_bad_7.avi,push,320,240,30.0,80
3341,Big_Bebe_walking_and_pushing_her_lion_in_a_box!_push_f_cm_np1_fr_bad_3.avi,push,320,240,30.0,88
3342,Big_Bebe_walking_and_pushing_her_lion_in_a_box!_push_f_cm_np1_fr_bad_5.avi,push,320,240,30.0,80
3343,Big_Bebe_walking_and_pushing_her_lion_in_a_box!_push_f_cm_np1_le_bad_6.avi,push,320,240,30.0,80
3344,Big_Bebe_walking_and_pushing_her_lion_in_a_box!_push_f_cm_np1_ri_bad_0.avi,push,320,240,30.0,80
3345,Big_Bebe_walking_and_pushing_her_lion_in_a_box!_push_f_cm_np1_ri_bad_2.avi,push,320,240,30.0,80
3346,Box_Pull_Push_push_f_cm_np1_ba_bad_0.avi,push,320,240,30.0,80
3347,Box_Pull_Push_push_f_cm_np1_ba_bad_1.avi,push,320,240,30.0,80
3348,Box_Pull_Push_push_f_cm_np1_ba_bad_2.avi,push,320,240,30.0,80
3349,Box_Pull_Push_push_f_cm_np1_ba_bad_3.avi,push,320,240,30.0,80
3350,Box_Pushing_push_f_cm_np1_ri_med_0.avi,push,320,240,30.0,85
3351,Brynley_pushing_Makayla_in_wagon_push_f_cm_np1_ba_bad_2.avi,push,320,240,30.0,79
3352,Brynley_pushing_Makayla_in_wagon_push_f_cm_np1_ba_bad_3.avi,push,320,240,30.0,86
3353,Brynley_pushing_Makayla_in_wagon_push_f_cm_np1_fr_bad_0.avi,push,320,240,30.0,79
3354,Brynley_pushing_Makayla_in_wagon_push_f_cm_np1_ri_bad_1.avi,push,320,240,30.0,79
3355,Cross_Pushing_Table_push_f_cm_np1_ba_bad_2.avi,push,320,240,30.0,84
3356,Cross_Pushing_Table_push_f_cm_np1_fr_bad_1.avi,push,320,240,30.0,80
3357,Cross_Pushing_Table_push_f_cm_np1_fr_bad_3.avi,push,320,240,30.0,87
3358,Cross_Pushing_Table_push_f_cm_np1_fr_bad_7.avi,push,320,240,30.0,92
3359,Cross_Pushing_Table_push_f_cm_np1_ri_bad_4.avi,push,320,240,30.0,88
3360,Cross_Pushing_Table_push_u_cm_np1_fr_bad_5.avi,push,320,240,30.0,116
3361,Cross_Pushing_Table_push_u_cm_np1_fr_bad_6.avi,push,320,240,30.0,108
3362,Cross_Pushing_Table_push_u_cm_np1_fr_med_0.avi,push,320,240,30.0,70
3363,Davos_-_Anschieben_von_Michis_Auto_push_f_cm_np1_fr_bad_0.avi,push,320,240,30.0,140
3364,Davos_-_Anschieben_von_Michis_Auto_push_f_cm_np1_ri_med_1.avi,push,320,240,30.0,81
3365,Davos_-_Anschieben_von_Michis_Auto_push_f_cm_np4_ba_bad_2.avi,push,320,240,30.0,80
3366,Dodge_Truck_Push_80_ft__23_seconds!_push_f_cm_np1_le_bad_0.avi,push,320,240,30.0,112
3367,Dodge_Truck_Push_80_ft__23_seconds!_push_f_cm_np1_le_bad_1.avi,push,320,240,30.0,80
3368,Dodge_Truck_Push_80_ft__23_seconds!_push_f_cm_np1_le_bad_2.avi,push,320,240,30.0,80
3369,Dodge_Truck_Push_80_ft__23_seconds!_push_f_cm_np1_le_bad_3.avi,push,320,240,30.0,80
3370,Joel_Pushing_Box_push_f_cm_np1_ba_bad_1.avi,push,320,240,30.0,100
3371,Joel_Pushing_Box_push_f_cm_np1_ri_bad_0.avi,push,320,240,30.0,216
3372,Joshua_pushing_wagon_push_f_cm_np1_le_bad_0.avi,push,320,240,30.0,71
3373,Joshua_pushing_wagon_push_f_cm_np1_ri_bad_1.avi,push,320,240,30.0,85
3374,Kommandant__muss_Auto_schieben_push_f_cm_np1_le_bad_5.avi,push,300,240,30.0,80
3375,Kommandant__muss_Auto_schieben_push_f_cm_np1_le_bad_6.avi,push,300,240,30.0,83
3376,Kommandant__muss_Auto_schieben_push_f_cm_np1_ri_bad_0.avi,push,300,240,30.0,80
3377,Kommandant__muss_Auto_schieben_push_f_cm_np1_ri_bad_1.avi,push,300,240,30.0,80
3378,Kommandant__muss_Auto_schieben_push_f_cm_np1_ri_bad_2.avi,push,300,240,30.0,80
3379,Kommandant__muss_Auto_schieben_push_f_cm_np1_ri_bad_3.avi,push,300,240,30.0,80
3380,Kommandant__muss_Auto_schieben_push_u_cm_np1_ba_bad_4.avi,push,300,240,30.0,80
3381,Neil_pushing_wagon_push_f_cm_np1_fr_bad_3.avi,push,320,240,30.0,107
3382,Neil_pushing_wagon_push_f_cm_np1_fr_bad_4.avi,push,320,240,30.0,80
3383,Neil_pushing_wagon_push_f_cm_np1_fr_bad_5.avi,push,320,240,30.0,80
3384,Neil_pushing_wagon_push_f_cm_np1_le_bad_0.avi,push,320,240,30.0,70
3385,Neil_pushing_wagon_push_f_cm_np1_le_bad_1.avi,push,320,240,30.0,122
3386,Neil_pushing_wagon_push_f_cm_np1_le_bad_2.avi,push,320,240,30.0,87
3387,Push_That_Car!_push_f_cm_np1_ri_med_0.avi,push,320,240,30.0,95
3388,Pushing_Music_Table_push_f_cm_np1_ba_bad_0.avi,push,424,240,30.0,106
3389,Pushing_Music_Table_push_f_cm_np1_ba_bad_1.avi,push,424,240,30.0,83
3390,Pushing_Music_Table_push_f_cm_np1_ba_bad_6.avi,push,424,240,30.0,99
3391,Pushing_Music_Table_push_f_cm_np1_fr_bad_3.avi,push,424,240,30.0,131
3392,Pushing_Music_Table_push_f_cm_np1_fr_bad_8.avi,push,424,240,30.0,80
3393,Pushing_Music_Table_push_f_cm_np1_le_bad_5.avi,push,424,240,30.0,80
3394,Pushing_Music_Table_push_f_cm_np1_ri_bad_2.avi,push,424,240,30.0,87
3395,Pushing_Music_Table_push_f_cm_np1_ri_bad_7.avi,push,424,240,30.0,93
3396,Pushing_Music_Table_push_u_cm_np1_fr_bad_4.avi,push,424,240,30.0,96
3397,Pushing_train_-_Me_and_my_friend_-_Worlds_strongest_men_push_f_cm_np1_ba_bad_6.avi,push,320,240,30.0,80
3398,Pushing_train_-_Me_and_my_friend_-_Worlds_strongest_men_push_f_cm_np2_ba_bad_3.avi,push,320,240,30.0,80
3399,Pushing_train_-_Me_and_my_friend_-_Worlds_strongest_men_push_f_cm_np2_ba_bad_4.avi,push,320,240,30.0,109
3400,Pushing_train_-_Me_and_my_friend_-_Worlds_strongest_men_push_f_cm_np2_ba_bad_5.avi,push,320,240,30.0,121
3401,Pushing_train_-_Me_and_my_friend_-_Worlds_strongest_men_push_f_cm_np2_ri_bad_0.avi,push,320,240,30.0,175
3402,Pushing_train_-_Me_and_my_friend_-_Worlds_strongest_men_push_f_cm_np2_ri_bad_1.avi,push,320,240,30.0,154
3403,Pushing_train_-_Me_and_my_friend_-_Worlds_strongest_men_push_f_cm_np2_ri_bad_2.avi,push,320,240,30.0,148
3404,Pushing_wagon_down_dancing_shortened_push_f_cm_np1_fr_bad_0.avi,push,320,240,30.0,70
3405,Pushing_wagon_down_dancing_shortened_push_f_cm_np1_ri_bad_1.avi,push,320,240,30.0,102
3406,Return_of_the_King_10_push_u_cm_np1_le_med_3.avi,push,352,240,30.0,89
3407,TheBoondockSaints_push_u_cm_np1_ba_bad_87.avi,push,480,240,30.0,47
3408,Trevor_pushing_cart_push_f_cm_np1_ri_bad_0.avi,push,320,240,30.0,72
3409,Trevor_pushing_cart_push_f_cm_np1_ri_bad_1.avi,push,320,240,30.0,88
3410,Trevor_pushing_cart_push_f_cm_np1_ri_bad_2.avi,push,320,240,30.0,102
3411,box_pushing_1_push_f_cm_np1_ba_bad_2.avi,push,320,240,30.0,158
3412,box_pushing_1_push_f_cm_np1_le_med_1.avi,push,320,240,30.0,95
3413,box_pushing_1_push_u_cm_np1_fr_bad_0.avi,push,320,240,30.0,79
3414,cmd_pushing_box_2_push_f_cm_np1_ba_bad_0.avi,push,320,240,30.0,80
3415,cmd_pushing_box_2_push_f_cm_np1_ba_bad_1.avi,push,320,240,30.0,79
3416,cmd_pushing_box_2_push_f_cm_np1_ba_bad_2.avi,push,320,240,30.0,80
3417,extreme_table_pushing_push_f_cm_np1_le_bad_1.avi,push,424,240,30.0,80
3418,extreme_table_pushing_push_f_cm_np1_le_bad_2.avi,push,424,240,30.0,80
3419,extreme_table_pushing_push_f_cm_np1_ri_bad_0.avi,push,424,240,30.0,62
3420,extreme_table_pushing_push_f_cm_np1_ri_bad_3.avi,push,424,240,30.0,80
3421,micah_pushing_wagon_push_f_cm_np1_le_bad_0.avi,push,320,240,30.0,73
3422,micah_pushing_wagon_push_f_cm_np1_le_bad_1.avi,push,320,240,30.0,118
3423,micah_pushing_wagon_push_f_cm_np1_le_bad_2.avi,push,320,240,30.0,80
3424,micah_pushing_wagon_push_f_cm_np1_ri_bad_3.avi,push,320,240,30.0,80
3425,micah_pushing_wagon_push_f_cm_np1_ri_bad_4.avi,push,320,240,30.0,100
3426,micah_pushing_wagon_push_f_cm_np1_ri_bad_5.avi,push,320,240,30.0,80
3427,prelinger_LetsBeGo1953_push_f_cm_np1_ba_med_11.avi,push,352,240,30.0,100
3428,pushing_blocks_push_f_nm_np1_le_bad_0.avi,push,292,240,30.0,80
3429,pushing_blocks_push_f_nm_np1_le_bad_1.avi,push,292,240,30.0,80
3430,pushing_blocks_push_f_nm_np1_le_bad_2.avi,push,292,240,30.0,80
